datetime,stock_code,stock_name,title,content,source
2026-02-28 09:09:00,000858,五粮液,酒价内参2月28日价格发布 总价承压整理回落至2月初低位,云财经讯，新浪财经“酒价内参”过去24小时收集的数据显示，中国白酒市场十大单品的终端零售总均价在2月28日延续调整态势。如果十大单品各取一瓶整体打包售卖，今日总售价为9166元，较昨日下滑10元，降至2月初以来新低。春节假期后单品间分化格局依旧，但阶段性价格重心承压下移。今日白酒市场十大单品四涨五跌一平，核心产品韧性尚存，市场仍以结构性调整为主。上涨产品中，飞天茅台上涨6元/瓶，需求基础扎实、流通端货源偏紧，对整体价格形成主要支撑；古井贡古20上涨3元/瓶；五粮液普五八代与水晶剑南春均小幅上行1元/瓶。下跌产品方面，青花郎回落10元/瓶，调整幅度相对突出；洋河梦之蓝M6+下调5元/瓶；青花汾2...,yuncaijing
2026-02-28 08:41:56,600460,士兰微,原材料价格走高叠加下游需求旺盛 多家功率半导体龙头企业宣布涨价,云财经讯，功率半导体行业正迎来新一轮涨价潮。日前，国产功率半导体企业新洁能发布价格调整通知，宣布对MOSFET（金属氧化物半导体场效应晶体管）产品涨价10%起，自3月1日起发货生效。而在此前，已有英飞凌科技公司、士兰微、江苏宏微科技股份有限公司等多家国内外龙头企业相继发布产品调价通知，涨幅普遍在10%到20%之间，部分产品甚至更高。“功率半导体企业此轮涨价，主要是成本压力加剧‌与‌AI驱动的结构性需求爆发‌共同推动的结果。”上海济懋资产管理有限公司合伙人丁炳中在接受记者采访时表示。（证券日报）,yuncaijing
2026-02-28 08:26,300033,同花顺,供给趋紧需求爆发 小金属上演“大行情”,近日，素有“工业维生素”之称的小金属板块，成为资金追捧的焦点。2月27日，小金属板块延续涨势。同花顺iFinD统计数据显示，截至当日收盘，小金属指数大涨7.69%，板块中12家上市公司股价涨停。陕西巨丰投资资讯有限责任公司高级投资顾问于晓明表...,10jqka
2026-02-28 08:25,600460,士兰微,原材料价格走高叠加下游需求旺盛 多家功率半导体龙头企业...,日前，国产功率半导体企业新洁能发布价格调整通知，宣布对MOSFET（金属氧化物半导体场效应晶体管）产品涨价10%起，自3月1日起发货生效。而在此前，已有英飞凌科技公司、士兰微、江苏宏微科技股份有限公司等多家国内外龙头企业相继发布产品调价通...,10jqka
2026-02-28 08:14:24,601728,中国电信,美国被曝警告叙利亚别用中国电信技术，叙通信部回应,云财经讯，据路透社援引多名知情人士的消息报道，美国警告叙利亚不要在电信领域依赖中国技术，宣称此举与美国利益相悖，并威胁美国国家安全。对此，叙利亚通信部回应称，任何与设备和基础设施相关的决定均依据国家技术与安全标准作出。（环球时报）,yuncaijing
2026-02-28 08:13:06,600941,中国移动,中国移动集团级首席专家刘光毅：6G是移动通信产业必须打赢的一场硬仗,云财经讯，“6G关乎移动通信产业的未来，是实现产业代际跃升、迈向下一轮繁荣的战略核心。”在接受记者专访时，中国移动集团级首席专家、中关村泛联院首席科学家刘光毅抛出这个观点，直击当前移动通信行业发展增量不增收、同质化竞争加剧等核心痛点，6G不仅是未来产业技术探索的制高点，更是移动通信产业突破增长瓶颈、实现转型升级的必由之路。,yuncaijing
2026-02-28 08:00,600941,中国移动,中国移动集团级首席专家刘光毅：6G是移动通信产业必须打...,“6G关乎移动通信产业的未来，是实现产业代际跃升、迈向下一轮繁荣的战略核心。”在接受记者专访时，中国移动集团级首席专家、中关村泛联院首席科学家刘光毅抛出这个观点，直击当前移动通信行业发展增量不增收、同质化竞争加剧等核心痛点，6G不...,10jqka
2026-02-28 07:54:23,600941,中国移动,中国移动集团级首席专家刘光毅：6G是移动通信产业必须打赢的一场硬仗,【中国移动集团级首席专家刘光毅：6G是移动通信产业必须打赢的一场硬仗】“6G关乎移动通信产业的未来，是实现产业代际跃升、迈向下一轮繁荣的战略核心。”在接受中国证券报记者专访时，中国移动集团级首席专家、中关村泛联院首席科学家刘光毅抛出这个观点，直击当前移动通信行业发展增量不增收、同质化竞争加剧等核心痛点，6G不仅是未来产业技术探索的制高点，更是移动通信产业突破增长瓶颈、实现转型升级的必由之路。,eastmoney
2026-02-28 05:16:05,688472,阿特斯,纳斯达克中国金龙指数收跌1.79%,云财经讯，阿特斯跌11.23%，爱奇艺跌6.43%，世纪互联跌5.27%，亿咖通科技跌5.06%，迅雷跌5.15%。,yuncaijing
2026-02-28 05:00:44,688472,阿特斯,利弗莫尔中概股龙头指数收跌1.26%,【利弗莫尔中概股龙头指数收跌1.26%】财联社2月28日电，利弗莫尔中概股龙头指数收跌1.26%。成分股中，阿特斯太阳能跌超11%，NEGG、爱奇艺跌超6%，世纪互联、欢聚跌超5%，蔚来跌超4%，唯品会、陆金所跌超3%；玉柴国际涨超8%，金山云涨逾6%，涂鸦智能、欧朋浏览器涨超4%，网易有道涨逾2%。,cls
2026-02-27 23:02:06,002475,立讯精密,港股IPO：立讯精密递表港交所,利弗莫尔证券显示，立讯精密工业股份有限公司向港交所提交上市申请书，联席保荐人为中信证券、高盛、中金公司。,jinrongjie
2026-02-27 22:59:20,002475,立讯精密,港股IPO：立讯精密递表港交所,【港股IPO：立讯精密递表港交所】利弗莫尔证券显示，立讯精密工业股份有限公司向港交所提交上市申请书，联席保荐人为中信证券、高盛、中金公司。,eastmoney
2026-02-27 22:58:41,002475,立讯精密,港股IPO：立讯精密递表港交所,【港股IPO：立讯精密递表港交所】财联社2月27日电，利弗莫尔证券显示，立讯精密工业股份有限公司向港交所提交上市申请书，联席保荐人为中信证券、高盛、中金公司。,cls
2026-02-27 22:58:41,601995,中金公司,,【港股IPO：立讯精密递表港交所】利弗莫尔证券显示，立讯精密工业股份有限公司向港交所提交上市申请书，联席保荐人为中信证券、高盛、中金公司。,fenghuang
2026-02-27 22:58,002475,立讯精密,立讯精密工业股份有限公司向港交所提交上市申请书,据港交所文件：立讯精密工业股份有限公司向港交所提交上市申请书。,10jqka
2026-02-27 22:57:46,300502,新易盛,58股特大单净流入超2亿元,58股特大单净流入超2亿元|据数据宝，两市全天特大单净流出47.05亿元，其中58股特大单净流入超2亿元，华胜天成特大单净流入19.23亿元，特大单净流入资金居首。拓维信息特大单净流入资金18.64亿元，位列第二；净流入资金居前的还有包钢股份、昆仑万维、永泰能源等。特大单净流出股中，中际旭创特大单净流出资金34.32亿元，净流出资金最多；新易盛、工业富联特大单净流出资金分别为32.85亿元、15.58亿元，净流出资金规模位列第二、第三。,yicai
2026-02-27 22:56:50,300750,宁德时代,解密主力资金出逃股 连续5日净流出494股,解密主力资金出逃股连续5日净流出494股|数据宝统计，截至2月27日收盘，沪深两市共494只个股连续5日或5日以上主力资金净流出。从净流出持续时间来看，新宏泽连续22日主力资金净流出，排名第一；兰剑智能等连续21日主力资金净流出，位列第二。从主力资金净流出总规模来看，宁德时代主力资金净流出金额最大，连续5天累计净流出46.39亿元，贵州茅台紧随其后，10天累计净流出38.25亿元。从主力资金净流出占成交金额的比例来看，德展健康占比排名居首，该股近5日下跌0.77%。,yicai
2026-02-27 22:56:43,000858,五粮液,,汇丰银行将五粮液评级上调至买进，目标价127元。,jinrongjie
2026-02-27 22:56:43,000858,五粮液,汇丰银行将五粮液评级上调至买进 目标价127元 将泸州老窖评级下调至持有 目标价123元,汇丰银行将五粮液评级上调至买进，目标价127元；将泸州老窖评级下调至持有，目标价123元。,eastmoney
2026-02-27 22:55:42,000858,五粮液,,汇丰银行将五粮液评级上调至买进，目标价127元；将泸州老窖评级下调至持有，目标价123元。,fenghuang
2026-02-27 22:45:51,000776,广发证券,Radvance递表港交所,利弗莫尔证券显示，Radvance Cayman Limited向港交所提交上市申请书，独家保荐人为广发证券。,jinrongjie
2026-02-27 22:39:44,000776,广发证券,Radvance递表港交所,【Radvance递表港交所】利弗莫尔证券显示，Radvance Cayman Limited向港交所提交上市申请书，独家保荐人为广发证券。,eastmoney
2026-02-27 22:38:02,000776,广发证券,,【Radvance递表港交所】利弗莫尔证券显示，Radvance Cayman Limited向港交所提交上市申请书，独家保荐人为广发证券。,fenghuang
2026-02-27 22:38:02,000776,广发证券,Radvance递表港交所,【Radvance递表港交所】财联社2月27日电，利弗莫尔证券显示，Radvance Cayman Limited向港交所提交上市申请书，独家保荐人为广发证券。,cls
2026-02-27 22:35:01,601995,中金公司,港股IPO：沪鸽公司递表港交所,【港股IPO：沪鸽公司递表港交所】利弗莫尔证券显示，沪鸽向港交所提交上市申请书，联席保荐人为中金公司、星展银行（DBS）。,eastmoney
2026-02-27 22:34:20,601995,中金公司,港股IPO：沪鸽公司递表港交所,利弗莫尔证券显示，沪鸽向港交所提交上市申请书，联席保荐人为中金公司、星展银行（DBS）。,jinrongjie
